batter,match_id,date,venue,bowling_team,batsman_runs,ball,is_wicket,is_boundary,is_six,is_four,strike_rate,put_avg,put_avg_expanding,rolling_avg_5,rolling_sr_5,venue_avg,venue_overall_avg,pvp_avg,career_avg,career_sr,career_matches,target_next_runs,target_next_sr
RG Sharma,89,2008-05-09,Sawai Mansingh Stadium,Rajasthan Royals,5,8,1,0,0,0,62.5,25.1875,36.0,39.4,126.25999999999999,6.666666666666667,19.288100208768267,5.0,43.0,124.52999999999999,6,33.0,137.5
RG Sharma,92,2008-05-11,"Rajiv Gandhi International Stadium, Uppal",Kolkata Knight Riders,33,24,1,5,2,3,137.5,35.5,0.0,38.8,129.76,33.0,19.61134163208852,6.939285714285715,37.57142857142857,115.66857142857143,7,35.0,194.44
RG Sharma,98,2008-05-15,Feroz Shah Kotla,Delhi Capitals,35,18,1,5,2,3,194.44,31.904761904761905,66.0,30.6,132.458,30.11111111111111,19.530133928571427,14.333333333333334,37.0,118.3975,8,6.0,60.0
RG Sharma,102,2008-05-18,"Rajiv Gandhi International Stadium, Uppal",Mumbai Indians,6,10,1,1,0,1,60.0,20.6,35.5,20.4,117.946,33.0,19.61134163208852,4.666666666666667,36.77777777777778,126.84666666666665,9,50.0,185.19
RG Sharma,108,2008-05-23,"Punjab Cricket Association Stadium, Mohali",Punjab Kings,50,27,1,7,4,3,185.19,27.789473684210527,76.0,25.8,127.926,29.8,19.662264150943397,13.725,33.7,120.16199999999999,10,17.0,100.0
RG Sharma,80,2008-05-25,"Rajiv Gandhi International Stadium, Uppal",Royal Challengers Bangalore,17,17,1,2,0,2,100.0,24.714285714285715,57.0,28.2,135.426,33.0,19.61134163208852,7.333333333333333,35.18181818181818,126.07363636363635,11,36.0,112.5
RG Sharma,121,2009-04-19,Newlands,Kolkata Knight Riders,36,32,0,5,2,3,112.5,35.5,16.5,28.8,130.426,44.0,15.17117117117117,6.25,33.666666666666664,123.90083333333332,12,52.0,167.74
RG Sharma,124,2009-04-22,Newlands,Royal Challengers Bangalore,52,31,1,6,5,1,167.74,24.714285714285715,37.0,32.2,125.08600000000001,44.0,15.17117117117117,7.157142857142857,33.84615384615385,123.02384615384615,13,3.0,60.0
RG Sharma,128,2009-04-25,Kingsmead,Mumbai Indians,3,5,1,0,0,0,60.0,20.6,6.0,31.6,125.08600000000001,9.0,16.502024291497975,6.904761904761905,35.142857142857146,126.21785714285714,14,18.0,90.0
RG Sharma,131,2009-04-27,Kingsmead,Chennai Super Kings,18,20,1,1,1,0,90.0,25.476190476190474,23.0,25.2,106.048,9.0,16.502024291497975,6.7142857142857135,33.0,121.80333333333333,15,17.0,85.0
RG Sharma,136,2009-04-30,SuperSport Park,Delhi Capitals,17,20,1,2,0,2,85.0,31.904761904761905,50.5,25.2,103.048,18.0,19.884393063583815,3.9166666666666665,32.0625,119.815625,16,38.0,111.76
RG Sharma,140,2009-05-02,St George's Park,Rajasthan Royals,38,34,1,4,2,2,111.76,25.1875,20.5,25.6,102.9,38.0,19.232323232323232,5.535714285714286,31.176470588235293,117.76764705882353,17,21.0,105.0
RG Sharma,144,2009-05-04,Buffalo Park,Chennai Super Kings,21,20,1,3,1,2,105.0,25.476190476190474,20.5,19.4,90.352,21.0,16.130434782608695,4.6,31.555555555555557,117.43388888888889,18,38.0,105.56
RG Sharma,147,2009-05-06,SuperSport Park,Mumbai Indians,38,36,1,3,1,2,105.56,20.6,4.5,26.4,99.464,18.0,19.884393063583815,3.3333333333333335,31.0,116.77947368421053,19,9.0,60.0
RG Sharma,151,2009-05-09,De Beers Diamond Oval,Punjab Kings,9,15,1,1,0,1,60.0,27.789473684210527,63.0,24.6,93.46400000000001,9.0,17.875,14.666666666666666,31.35,116.21849999999999,20,9.0,64.29
RG Sharma,155,2009-05-11,De Beers Diamond Oval,Rajasthan Royals,9,14,1,0,0,0,64.29,25.1875,26.333333333333332,23.0,89.322,9.0,17.875,4.3,30.285714285714285,113.54142857142857,21,6.0,85.71
RG Sharma,158,2009-05-13,Kingsmead,Delhi Capitals,6,7,1,1,0,1,85.71,31.904761904761905,39.333333333333336,16.6,84.112,9.0,16.502024291497975,5.5,29.318181818181817,111.30272727272727,22,32.0,228.57
RG Sharma,163,2009-05-16,New Wanderers Stadium,Kolkata Knight Riders,32,14,0,5,2,3,228.57,35.5,23.0,18.8,108.826,32.666666666666664,18.508474576271187,19.5,28.304347826086957,110.19,23,42.0,155.56
RG Sharma,164,2009-05-17,New Wanderers Stadium,Punjab Kings,42,27,1,6,3,3,155.56,27.789473684210527,45.0,19.6,118.826,32.666666666666664,18.508474576271187,6.15,28.458333333333332,115.1225,24,12.0,100.0
RG Sharma,171,2009-05-21,SuperSport Park,Royal Challengers Bangalore,12,12,1,1,0,1,100.0,24.714285714285715,42.0,20.2,126.826,18.0,19.884393063583815,8.859375,29.0,116.74,25,5.0,41.67
RG Sharma,172,2009-05-22,SuperSport Park,Delhi Capitals,5,12,0,0,0,0,41.67,31.904761904761905,31.0,19.4,122.30199999999999,18.0,19.884393063583815,3.5,28.346153846153847,116.09615384615384,26,24.0,100.0
RG Sharma,174,2009-05-24,New Wanderers Stadium,Royal Challengers Bangalore,24,24,1,2,1,1,100.0,24.714285714285715,34.5,23.0,125.16,32.666666666666664,18.508474576271187,10.25,27.48148148148148,113.33962962962963,27,13.0,108.33
RG Sharma,175,2010-03-12,Dr DY Patil Sports Academy,Kolkata Knight Riders,13,12,1,2,0,2,108.33,35.5,25.25,19.2,101.112,14.4,16.62962962962963,9.266666666666667,27.357142857142858,112.86321428571429,28,19.0,190.0
RG Sharma,179,2010-03-14,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,19,10,1,3,1,2,190.0,25.476190476190474,20.666666666666668,14.6,108.0,13.5,20.09861111111111,5.541666666666666,26.862068965517242,112.70689655172414,29,1.0,50.0
RG Sharma,186,2010-03-19,Barabati Stadium,Punjab Kings,1,2,1,0,0,0,50.0,27.789473684210527,44.25,12.4,98.0,32.333333333333336,20.70754716981132,5.5,26.6,115.28333333333333,30,45.0,150.0
RG Sharma,189,2010-03-21,Barabati Stadium,Delhi Capitals,45,30,1,6,3,3,150.0,31.904761904761905,25.8,20.4,119.66599999999998,32.333333333333336,20.70754716981132,6.729166666666666,25.774193548387096,113.1774193548387,31,49.0,132.43
RG Sharma,195,2010-03-26,"Sardar Patel Stadium, Motera",Rajasthan Royals,49,37,2,5,3,2,132.43,25.1875,22.0,25.4,126.152,29.666666666666668,19.612021857923498,3.6944444444444446,26.375,114.328125,32,45.0,150.0
RG Sharma,199,2010-03-28,Dr DY Patil Sports Academy,Mumbai Indians,45,30,1,5,2,3,150.0,20.6,15.666666666666666,31.8,134.48600000000002,14.4,16.62962962962963,3.111111111111111,27.060606060606062,114.87666666666667,33,2.0,33.33
RG Sharma,204,2010-04-01,Eden Gardens,Kolkata Knight Riders,2,6,1,0,0,0,33.33,35.5,22.8,28.4,103.152,38.0,19.11173184357542,8.0,27.58823529411765,115.90970588235294,34,11.0,78.57
RG Sharma,207,2010-04-03,Brabourne Stadium,Mumbai Indians,11,14,1,0,0,0,78.57,20.6,23.0,30.4,108.86600000000001,15.5,22.061349693251532,8.0625,26.857142857142858,113.55028571428572,35,73.0,165.91
RG Sharma,210,2010-04-05,"Vidarbha Cricket Association Stadium, Jamtha",Rajasthan Royals,73,44,2,10,2,8,165.91,25.1875,27.4,36.0,112.048,44.0,15.222222222222221,9.533333333333333,26.416666666666668,112.57861111111112,36,6.0,120.0
RG Sharma,214,2010-04-08,M Chinnaswamy Stadium,Royal Challengers Bangalore,6,5,1,1,0,1,120.0,24.714285714285715,32.4,27.4,109.56199999999998,20.666666666666668,19.843718079673135,8.0,27.675675675675677,114.02,37,8.0,53.33
RG Sharma,216,2010-04-10,"Vidarbha Cricket Association Stadium, Jamtha",Chennai Super Kings,8,15,1,0,0,0,53.33,25.476190476190474,20.25,20.0,90.228,44.0,15.222222222222221,3.875,27.105263157894736,114.17736842105262,38,51.0,108.51
RG Sharma,220,2010-04-12,"Vidarbha Cricket Association Stadium, Jamtha",Royal Challengers Bangalore,51,47,2,7,0,7,108.51,24.714285714285715,28.0,29.8,105.26400000000001,44.0,15.222222222222221,5.777777777777779,26.615384615384617,112.61717948717948,39,68.0,174.36
RG Sharma,225,2010-04-16,Himachal Pradesh Cricket Association Stadium,Punjab Kings,68,39,0,9,3,6,174.36,27.789473684210527,35.6,41.2,124.422,46.5,20.29850746268657,6.3500000000000005,27.225,112.5145,40,11.0,110.0
RG Sharma,229,2010-04-18,Feroz Shah Kotla,Delhi Capitals,11,10,1,2,0,2,110.0,31.904761904761905,29.0,28.8,113.24000000000001,30.11111111111111,19.530133928571427,6.291666666666667,28.21951219512195,114.02292682926829,41,2.0,40.0
RG Sharma,232,2010-04-22,Dr DY Patil Sports Academy,Chennai Super Kings,2,5,1,0,0,0,40.0,25.476190476190474,17.8,28.0,97.24000000000001,14.4,16.62962962962963,4.833333333333333,27.80952380952381,113.92714285714285,42,0.0,0.0
RG Sharma,233,2010-04-24,Dr DY Patil Sports Academy,Royal Challengers Bangalore,0,4,1,0,0,0,0.0,24.714285714285715,31.285714285714285,26.4,86.574,14.4,16.62962962962963,8.8,27.209302325581394,112.20790697674418,43,27.0,87.1
RG Sharma,238,2011-04-10,Feroz Shah Kotla,Delhi Capitals,27,31,0,3,0,3,87.1,31.904761904761905,26.428571428571427,21.6,82.292,30.11111111111111,19.530133928571427,8.0,26.59090909090909,109.65772727272726,44,20.0,111.11
RG Sharma,254,2011-04-20,Wankhede Stadium,Pune Warriors,20,18,0,2,1,1,111.11,22.5,20.6,12.0,69.642,29.914893617021278,19.321590909090908,6.0125,26.6,109.15644444444445,45,87.0,170.59
RG Sharma,257,2011-04-22,Wankhede Stadium,Chennai Super Kings,87,51,1,13,5,8,170.59,25.476190476190474,15.166666666666666,27.2,81.76,29.914893617021278,19.321590909090908,3.3194444444444446,26.456521739130434,109.19891304347826,46,56.0,164.71
RG Sharma,260,2011-04-24,"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers,56,34,0,8,3,5,164.71,43.75,25.476190476190474,38.0,106.702,33.0,19.61134163208852,4.515555555555555,27.74468085106383,110.50510638297872,47,13.0,59.09
RG Sharma,267,2011-04-29,Sawai Mansingh Stadium,Rajasthan Royals,13,22,1,1,0,1,59.09,25.1875,35.0,40.6,118.52000000000001,6.666666666666667,19.288100208768267,6.2407407407407405,28.333333333333332,111.63437499999999,48,18.0,163.64
RG Sharma,273,2011-05-02,Wankhede Stadium,Punjab Kings,18,11,1,3,0,3,163.64,27.789473684210527,41.0,38.8,133.828,29.914893617021278,19.321590909090908,9.222222222222221,28.020408163265305,110.56204081632653,49,12.0,60.0
RG Sharma,277,2011-05-04,Dr DY Patil Sports Academy,Pune Warriors,12,20,1,0,0,0,60.0,22.5,20.0,37.2,123.606,14.4,16.62962962962963,6.1875,27.82,111.62360000000001,50,49.0,153.12
RG Sharma,282,2011-05-07,Wankhede Stadium,Delhi Capitals,49,32,1,5,3,2,153.12,31.904761904761905,26.5,29.6,120.112,29.914893617021278,19.321590909090908,8.103333333333333,27.50980392156863,110.61137254901962,51,5.0,83.33
RG Sharma,287,2011-05-10,"Punjab Cricket Association Stadium, Mohali",Punjab Kings,5,6,1,1,0,1,83.33,27.789473684210527,37.714285714285715,19.4,103.83599999999998,29.8,19.662264150943397,6.166666666666666,27.923076923076923,111.42884615384615,52,4.0,66.67
RG Sharma,292,2011-05-14,Wankhede Stadium,Deccan Chargers,4,6,1,1,0,1,66.67,43.75,56.0,17.6,105.352,29.914893617021278,19.321590909090908,7.125,27.49056603773585,110.89867924528302,53,58.0,118.37
RG Sharma,299,2011-05-20,Wankhede Stadium,Rajasthan Royals,58,49,1,6,1,5,118.37,25.1875,31.857142857142858,25.6,96.298,29.914893617021278,19.321590909090908,6.299319727891157,27.055555555555557,110.07962962962964,54,10.0,111.11
RG Sharma,303,2011-05-22,Eden Gardens,Kolkata Knight Riders,10,9,1,1,0,1,111.11,35.5,19.333333333333332,25.2,106.52000000000001,38.0,19.11173184357542,10.0625,27.618181818181817,110.23036363636363,55,13.0,86.67
RG Sharma,306,2011-05-27,"MA Chidambaram Stadium, Chepauk",Royal Challengers Bangalore,13,15,1,1,0,1,86.67,24.714285714285715,27.375,18.0,93.22999999999999,13.5,20.09861111111111,6.25,27.303571428571427,110.24607142857143,56,0.0,0.0
RG Sharma,308,2012-04-04,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,0,3,1,0,0,0,0.0,25.476190476190474,25.428571428571427,17.0,76.56400000000001,13.5,20.09861111111111,5.55,27.05263157894737,109.83245614035087,57,1.0,16.67
RG Sharma,310,2012-04-06,Wankhede Stadium,Pune Warriors,1,6,1,0,0,0,16.67,22.5,16.0,16.4,66.564,29.914893617021278,19.321590909090908,3.6666666666666665,26.586206896551722,107.93879310344828,58,73.0,146.0
RG Sharma,316,2012-04-09,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Deccan Chargers,73,50,0,9,5,4,146.0,43.75,30.0,19.4,72.09,31.0,17.72189349112426,5.944444444444444,26.152542372881356,106.39186440677966,59,21.0,161.54
RG Sharma,319,2012-04-11,Wankhede Stadium,Rajasthan Royals,21,13,1,3,1,2,161.54,25.1875,35.125,21.6,82.176,29.914893617021278,19.321590909090908,4.203703703703703,26.933333333333334,107.05199999999999,60,29.0,107.41
RG Sharma,327,2012-04-16,Wankhede Stadium,Delhi Capitals,29,27,1,5,0,5,107.41,31.904761904761905,29.0,24.8,86.324,29.914893617021278,19.321590909090908,8.696666666666667,26.83606557377049,107.94524590163934,61,2.0,40.0
RG Sharma,336,2012-04-22,Wankhede Stadium,Punjab Kings,2,5,1,0,0,0,40.0,27.789473684210527,33.625,25.2,94.324,29.914893617021278,19.321590909090908,7.5,26.870967741935484,107.93661290322581,62,50.0,161.29
RG Sharma,340,2012-04-25,"Punjab Cricket Association Stadium, Mohali",Punjab Kings,50,31,1,6,3,3,161.29,27.789473684210527,30.11111111111111,35.0,123.248,29.8,19.662264150943397,5.257142857142857,26.476190476190474,106.85825396825396,63,12.0,200.0
RG Sharma,342,2012-04-27,Feroz Shah Kotla,Delhi Capitals,12,6,1,2,1,1,200.0,31.904761904761905,29.0,22.8,134.048,30.11111111111111,19.530133928571427,8.577777777777778,26.84375,107.70875,64,42.0,84.0
RG Sharma,346,2012-04-29,Wankhede Stadium,Deccan Chargers,42,50,1,5,1,4,84.0,43.75,44.333333333333336,27.0,118.54,29.914893617021278,19.321590909090908,6.2134920634920645,26.615384615384617,109.12861538461539,65,3.0,60.0
RG Sharma,351,2012-05-03,Subrata Roy Sahara Stadium,Pune Warriors,3,5,1,0,0,0,60.0,22.5,11.0,21.8,109.05799999999999,20.0,17.1787072243346,13.5,26.848484848484848,108.74787878787879,66,60.0,125.0
RG Sharma,355,2012-05-06,Wankhede Stadium,Chennai Super Kings,60,48,1,8,2,6,125.0,25.476190476190474,22.25,33.4,126.05799999999999,29.914893617021278,19.321590909090908,5.15,26.492537313432837,108.02029850746268,67,0.0,0.0
RG Sharma,360,2012-05-09,Wankhede Stadium,Royal Challengers Bangalore,0,4,1,0,0,0,0.0,24.714285714285715,25.77777777777778,23.4,93.8,29.914893617021278,19.321590909090908,5.0,26.985294117647058,108.27,68,109.0,175.81
RG Sharma,363,2012-05-12,Eden Gardens,Kolkata Knight Riders,109,62,0,17,5,12,175.81,35.5,18.0,42.8,88.96200000000002,38.0,19.11173184357542,8.766666666666666,26.594202898550726,106.70086956521739,69,5.0,71.43
RG Sharma,367,2012-05-14,M Chinnaswamy Stadium,Royal Challengers Bangalore,5,7,1,1,0,1,71.43,24.714285714285715,23.2,35.4,86.44800000000001,20.666666666666668,19.843718079673135,3.075,27.771428571428572,107.68814285714286,70,12.0,85.71
RG Sharma,370,2012-05-16,Wankhede Stadium,Kolkata Knight Riders,12,14,1,1,0,1,85.71,35.5,29.375,37.2,91.59,29.914893617021278,19.321590909090908,10.155555555555555,27.450704225352112,107.1774647887324,71,14.0,73.68
RG Sharma,379,2012-05-23,M Chinnaswamy Stadium,Chennai Super Kings,14,19,1,0,0,0,73.68,25.476190476190474,26.444444444444443,28.0,81.32600000000001,20.666666666666668,19.843718079673135,5.35,27.23611111111111,106.87930555555556,72,11.0,100.0
RG Sharma,383,2013-04-04,M Chinnaswamy Stadium,Royal Challengers Bangalore,11,11,1,1,0,1,100.0,24.714285714285715,21.545454545454547,30.2,101.326,20.666666666666668,19.843718079673135,4.741071428571429,27.054794520547944,106.4245205479452,73,8.0,72.73
RG Sharma,386,2013-04-06,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,8,11,1,1,0,1,72.73,25.476190476190474,25.2,10.0,80.71000000000001,13.5,20.09861111111111,2.892857142857143,26.83783783783784,106.3377027027027,74,74.0,145.1
RG Sharma,390,2013-04-09,Wankhede Stadium,Delhi Capitals,74,51,0,9,5,4,145.1,31.904761904761905,27.454545454545453,23.8,95.44399999999999,29.914893617021278,19.321590909090908,5.134920634920635,26.586666666666666,105.8896,75,62.0,193.75
RG Sharma,395,2013-04-13,Wankhede Stadium,Pune Warriors,62,32,0,8,5,3,193.75,22.5,9.0,33.8,117.05199999999999,29.914893617021278,19.321590909090908,3.619047619047619,27.210526315789473,106.40552631578947,76,2.0,28.57
RG Sharma,403,2013-04-17,Sawai Mansingh Stadium,Rajasthan Royals,2,7,1,0,0,0,28.57,25.1875,33.55555555555556,31.4,108.03,6.666666666666667,19.288100208768267,4.571428571428571,27.662337662337663,107.53987012987012,77,73.0,165.91
RG Sharma,408,2013-04-21,Feroz Shah Kotla,Delhi Capitals,73,44,1,10,5,5,165.91,31.904761904761905,31.333333333333332,43.8,121.21199999999999,30.11111111111111,19.530133928571427,6.601190476190475,27.333333333333332,106.5274358974359,78,34.0,121.43
RG Sharma,413,2013-04-24,Eden Gardens,Kolkata Knight Riders,34,28,1,3,2,1,121.43,35.5,27.444444444444443,49.0,130.952,38.0,19.11173184357542,5.61,27.911392405063292,107.27911392405062,79,10.0,125.0
RG Sharma,417,2013-04-27,Wankhede Stadium,Royal Challengers Bangalore,10,8,1,1,0,1,125.0,24.714285714285715,20.666666666666668,36.2,126.93199999999999,29.914893617021278,19.321590909090908,2.333333333333333,27.9875,107.45599999999999,80,79.0,197.5
RG Sharma,421,2013-04-29,Wankhede Stadium,Punjab Kings,79,40,0,12,6,6,197.5,27.789473684210527,32.1,39.6,127.68199999999999,29.914893617021278,19.321590909090908,7.762037037037037,27.765432098765434,107.6725925925926,81,22.0,100.0
RG Sharma,423,2013-05-01,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,22,22,1,2,0,2,100.0,16.9,24.714285714285715,43.6,141.968,33.0,19.61134163208852,9.45625,28.390243902439025,108.7680487804878,82,39.0,125.81
RG Sharma,430,2013-05-05,Wankhede Stadium,Chennai Super Kings,39,31,0,4,1,3,125.81,25.476190476190474,23.636363636363637,36.8,133.948,29.914893617021278,19.321590909090908,5.930555555555555,28.313253012048193,108.66240963855421,83,16.0,145.45
RG Sharma,434,2013-05-07,Wankhede Stadium,Kolkata Knight Riders,16,11,1,2,1,1,145.45,35.5,28.1,33.2,138.752,29.914893617021278,19.321590909090908,6.616666666666667,28.44047619047619,108.86654761904762,84,37.0,88.1
RG Sharma,439,2013-05-11,Subrata Roy Sahara Stadium,Pune Warriors,37,42,1,3,0,3,88.1,22.5,19.6,38.6,131.372,20.0,17.1787072243346,7.675000000000001,28.294117647058822,109.29694117647058,85,20.0,133.33
RG Sharma,444,2013-05-13,Wankhede Stadium,Sunrisers Hyderabad,20,15,0,2,2,0,133.33,16.9,22.0,26.8,118.53800000000001,29.914893617021278,19.321590909090908,9.879629629629628,28.3953488372093,109.05046511627907,86,14.0,155.56
RG Sharma,447,2013-05-15,Wankhede Stadium,Rajasthan Royals,14,9,1,2,0,2,155.56,25.1875,30.4,25.2,129.65,29.914893617021278,19.321590909090908,7.25,28.298850574712645,109.32954022988505,87,25.0,100.0
RG Sharma,450,2013-05-18,Himachal Pradesh Cricket Association Stadium,Punjab Kings,25,25,1,3,1,2,100.0,27.789473684210527,36.36363636363637,22.4,124.48799999999999,46.5,20.29850746268657,9.016666666666666,28.136363636363637,109.85488636363635,88,8.0,53.33
RG Sharma,454,2013-05-21,Feroz Shah Kotla,Chennai Super Kings,8,15,1,0,0,0,53.33,25.476190476190474,24.916666666666668,20.8,106.06400000000001,30.11111111111111,19.530133928571427,3.4190476190476193,28.10112359550562,109.74415730337078,89,2.0,25.0
RG Sharma,456,2013-05-24,Eden Gardens,Rajasthan Royals,2,8,1,0,0,0,25.0,25.1875,28.90909090909091,13.8,93.444,38.0,19.11173184357542,5.25,27.877777777777776,109.11733333333333,90,2.0,40.0
RG Sharma,457,2013-05-26,Eden Gardens,Chennai Super Kings,2,5,1,0,0,0,40.0,25.476190476190474,23.615384615384617,10.2,74.77799999999999,38.0,19.11173184357542,2.25,27.593406593406595,108.19296703296703,91,27.0,135.0
RG Sharma,458,2014-04-16,Sheikh Zayed Stadium,Kolkata Knight Riders,27,20,1,1,1,0,135.0,35.5,27.0,12.8,70.66600000000001,27.0,16.221238938053098,10.204675324675325,27.315217391304348,107.45173913043477,92,2.0,40.0
RG Sharma,462,2014-04-19,Dubai International Cricket Stadium,Royal Challengers Bangalore,2,5,1,0,0,0,40.0,24.714285714285715,19.846153846153847,8.2,58.66600000000001,17.666666666666668,18.495238095238093,5.4,27.311827956989248,107.7479569892473,93,50.0,121.95
RG Sharma,470,2014-04-25,Dubai International Cricket Stadium,Chennai Super Kings,50,41,1,5,2,3,121.95,25.476190476190474,22.071428571428573,16.6,72.39000000000001,17.666666666666668,18.495238095238093,6.438888888888889,27.04255319148936,107.02723404255319,94,4.0,80.0
RG Sharma,473,2014-04-27,Sharjah Cricket Stadium,Delhi Capitals,4,5,1,0,0,0,80.0,31.904761904761905,34.53846153846154,17.0,83.39000000000001,4.0,21.333333333333332,3.4666666666666663,27.28421052631579,107.18431578947369,95,1.0,20.0
RG Sharma,477,2014-04-30,Dubai International Cricket Stadium,Sunrisers Hyderabad,1,5,1,0,0,0,20.0,16.9,21.0,16.8,79.39000000000001,17.666666666666668,18.495238095238093,5.25,27.041666666666668,106.90114583333333,96,39.0,111.43
RG Sharma,479,2014-05-03,Wankhede Stadium,Punjab Kings,39,35,1,6,2,4,111.43,27.789473684210527,35.416666666666664,19.2,74.67600000000002,29.914893617021278,19.321590909090908,10.74,26.77319587628866,106.00525773195876,97,59.0,159.46
RG Sharma,484,2014-05-06,Wankhede Stadium,Royal Challengers Bangalore,59,37,0,7,4,3,159.46,24.714285714285715,18.571428571428573,30.6,98.56800000000001,29.914893617021278,19.321590909090908,8.492063492063492,26.897959183673468,106.06061224489797,98,19.0,100.0
RG Sharma,490,2014-05-10,Wankhede Stadium,Chennai Super Kings,19,19,1,1,0,1,100.0,25.476190476190474,23.933333333333334,24.4,94.17800000000001,29.914893617021278,19.321590909090908,3.4523809523809526,27.22222222222222,106.6,99,14.0,233.33
RG Sharma,493,2014-05-12,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,14,6,0,3,0,3,233.33,16.9,14.333333333333334,26.4,124.84400000000001,33.0,19.61134163208852,8.20625,27.14,106.53399999999999,100,51.0,110.87
RG Sharma,497,2014-05-14,Barabati Stadium,Kolkata Knight Riders,51,46,1,6,2,4,110.87,35.5,27.0,36.4,143.018,32.333333333333336,20.70754716981132,7.222222222222222,27.00990099009901,107.78940594059405,101,40.0,210.53
RG Sharma,501,2014-05-19,"Sardar Patel Stadium, Motera",Rajasthan Royals,40,19,1,7,4,3,210.53,25.1875,26.666666666666668,36.6,162.83800000000002,29.666666666666668,19.612021857923498,6.916666666666667,27.245098039215687,107.81960784313726,102,18.0,85.71
